RegionName,ParkName,ParkType,Year,TRV
Southeast  Region,Biscayne NP,National Park,1998,403239
Southeast  Region,Biscayne NP,National Park,1999,442585
Southeast  Region,Biscayne NP,National Park,2000,393151
Southeast  Region,Biscayne NP,National Park,2001,489343
Southeast  Region,Biscayne NP,National Park,2002,513397
Southeast  Region,Biscayne NP,National Park,2003,490031
Southeast  Region,Biscayne NP,National Park,2004,478304
Southeast  Region,Biscayne NP,National Park,2005,563728
Southeast  Region,Biscayne NP,National Park,2006,608836
Southeast  Region,Biscayne NP,National Park,2007,517442
Southeast  Region,Biscayne NP,National Park,2008,686062
Southeast  Region,Biscayne NP,National Park,2009,437745
Southeast  Region,Biscayne NP,National Park,2010,467612
Southeast  Region,Biscayne NP,National Park,2011,476077
Southeast  Region,Biscayne NP,National Park,2012,495613
Southeast  Region,Biscayne NP,National Park,2013,486848
Southeast  Region,Biscayne NP,National Park,2014,525745
Southeast  Region,Biscayne NP,National Park,2015,508164
Southeast  Region,Biscayne NP,National Park,2016,514709
Southeast  Region,Biscayne NP,National Park,2017,446961
Southeast  Region,Biscayne NP,National Park,2018,469253
Southeast  Region,Biscayne NP,National Park,2019,708522
Southeast  Region,Biscayne NP,National Park,2020,402770
Southeast  Region,Congaree NP,National Park,1904,
Southeast  Region,Congaree NP,National Park,1905,
Southeast  Region,Congaree NP,National Park,1906,
Southeast  Region,Congaree NP,National Park,1907,
Southeast  Region,Congaree NP,National Park,1908,
Southeast  Region,Congaree NP,National Park,1909,
Southeast  Region,Congaree NP,National Park,1910,
Southeast  Region,Congaree NP,National Park,1911,
Southeast  Region,Congaree NP,National Park,1912,
Southeast  Region,Congaree NP,National Park,1913,
Southeast  Region,Congaree NP,National Park,1914,
Southeast  Region,Congaree NP,National Park,1915,
Southeast  Region,Congaree NP,National Park,1916,
Southeast  Region,Congaree NP,National Park,1917,
Southeast  Region,Congaree NP,National Park,1918,
Southeast  Region,Congaree NP,National Park,1919,
Southeast  Region,Congaree NP,National Park,1920,
Southeast  Region,Congaree NP,National Park,1921,
Southeast  Region,Congaree NP,National Park,1922,
Southeast  Region,Congaree NP,National Park,1923,
Southeast  Region,Congaree NP,National Park,1924,
Southeast  Region,Congaree NP,National Park,1925,
Southeast  Region,Congaree NP,National Park,1926,
Southeast  Region,Congaree NP,National Park,1927,
Southeast  Region,Congaree NP,National Park,1928,
Southeast  Region,Congaree NP,National Park,1929,
Southeast  Region,Congaree NP,National Park,1930,
Southeast  Region,Congaree NP,National Park,1931,
Southeast  Region,Congaree NP,National Park,1932,
Southeast  Region,Congaree NP,National Park,1933,
Southeast  Region,Congaree NP,National Park,1934,
Southeast  Region,Congaree NP,National Park,1935,
Southeast  Region,Congaree NP,National Park,1936,
Southeast  Region,Congaree NP,National Park,1937,
Southeast  Region,Congaree NP,National Park,1938,
Southeast  Region,Congaree NP,National Park,1939,
Southeast  Region,Congaree NP,National Park,1940,
Southeast  Region,Congaree NP,National Park,1941,
Southeast  Region,Congaree NP,National Park,1942,
Southeast  Region,Congaree NP,National Park,1943,
Southeast  Region,Congaree NP,National Park,1944,
Southeast  Region,Congaree NP,National Park,1945,
Southeast  Region,Congaree NP,National Park,1946,
Southeast  Region,Congaree NP,National Park,1947,
Southeast  Region,Congaree NP,National Park,1948,
Southeast  Region,Congaree NP,National Park,1949,
Southeast  Region,Congaree NP,National Park,1950,
Southeast  Region,Congaree NP,National Park,1951,
Southeast  Region,Congaree NP,National Park,1952,
Southeast  Region,Congaree NP,National Park,1953,
Southeast  Region,Congaree NP,National Park,1954,
Southeast  Region,Congaree NP,National Park,1955,
Southeast  Region,Congaree NP,National Park,1956,
Southeast  Region,Congaree NP,National Park,1957,
Southeast  Region,Congaree NP,National Park,1958,
Southeast  Region,Congaree NP,National Park,1959,
Southeast  Region,Congaree NP,National Park,1960,
Southeast  Region,Congaree NP,National Park,1961,
Southeast  Region,Congaree NP,National Park,1962,
Southeast  Region,Congaree NP,National Park,1963,
Southeast  Region,Congaree NP,National Park,1964,
Southeast  Region,Congaree NP,National Park,1965,
Southeast  Region,Congaree NP,National Park,1966,
Southeast  Region,Congaree NP,National Park,1967,
Southeast  Region,Congaree NP,National Park,1968,
Southeast  Region,Congaree NP,National Park,1969,
Southeast  Region,Congaree NP,National Park,1970,
Southeast  Region,Congaree NP,National Park,1971,
Southeast  Region,Congaree NP,National Park,1972,
Southeast  Region,Congaree NP,National Park,1973,
Southeast  Region,Congaree NP,National Park,1974,
Southeast  Region,Congaree NP,National Park,1975,
Southeast  Region,Congaree NP,National Park,1976,
Southeast  Region,Congaree NP,National Park,1977,
Southeast  Region,Congaree NP,National Park,1978,
Southeast  Region,Congaree NP,National Park,1979,
Southeast  Region,Congaree NP,National Park,1980,
Southeast  Region,Congaree NP,National Park,1981,
Southeast  Region,Congaree NP,National Park,1982,
Southeast  Region,Congaree NP,National Park,1983,
Southeast  Region,Congaree NP,National Park,1984,
Southeast  Region,Congaree NP,National Park,1985,12332
Southeast  Region,Congaree NP,National Park,1986,16508
Southeast  Region,Congaree NP,National Park,1987,20312
Southeast  Region,Congaree NP,National Park,1988,26257
Southeast  Region,Congaree NP,National Park,1989,25445
Southeast  Region,Congaree NP,National Park,1990,23223
Southeast  Region,Congaree NP,National Park,1991,30975
Southeast  Region,Congaree NP,National Park,1992,40018
Southeast  Region,Congaree NP,National Park,1993,54669
Southeast  Region,Congaree NP,National Park,1994,67756
Southeast  Region,Congaree NP,National Park,1995,67949
Southeast  Region,Congaree NP,National Park,1996,62614
Southeast  Region,Congaree NP,National Park,1997,70716
Southeast  Region,Congaree NP,National Park,1998,93725
Southeast  Region,Congaree NP,National Park,1999,82223
Southeast  Region,Congaree NP,National Park,2000,95619
Southeast  Region,Congaree NP,National Park,2001,119738
Southeast  Region,Congaree NP,National Park,2002,101620
Southeast  Region,Congaree NP,National Park,2003,107114
Southeast  Region,Congaree NP,National Park,2004,126247
Southeast  Region,Congaree NP,National Park,2005,84301
Southeast  Region,Congaree NP,National Park,2006,134045
Southeast  Region,Congaree NP,National Park,2007,115524
Southeast  Region,Congaree NP,National Park,2008,104913
Southeast  Region,Congaree NP,National Park,2009,122970
Southeast  Region,Congaree NP,National Park,2010,121208
Southeast  Region,Congaree NP,National Park,2011,120166
Southeast  Region,Congaree NP,National Park,2012,109685
Southeast  Region,Congaree NP,National Park,2013,120340
Southeast  Region,Congaree NP,National Park,2014,120122
Southeast  Region,Congaree NP,National Park,2015,87513
Southeast  Region,Congaree NP,National Park,2016,143843
Southeast  Region,Congaree NP,National Park,2017,159595
Southeast  Region,Congaree NP,National Park,2018,145929
Southeast  Region,Congaree NP,National Park,2019,159445
Southeast  Region,Congaree NP,National Park,2020,119306
Southeast  Region,Dry Tortugas NP,National Park,1904,
Southeast  Region,Dry Tortugas NP,National Park,1905,
Southeast  Region,Dry Tortugas NP,National Park,1906,
Southeast  Region,Dry Tortugas NP,National Park,1907,
Southeast  Region,Dry Tortugas NP,National Park,1908,
Southeast  Region,Dry Tortugas NP,National Park,1909,
Southeast  Region,Dry Tortugas NP,National Park,1910,
Southeast  Region,Dry Tortugas NP,National Park,1911,
Southeast  Region,Dry Tortugas NP,National Park,1912,
Southeast  Region,Dry Tortugas NP,National Park,1913,
Southeast  Region,Dry Tortugas NP,National Park,1914,
Southeast  Region,Dry Tortugas NP,National Park,1915,
Southeast  Region,Dry Tortugas NP,National Park,1916,
Southeast  Region,Dry Tortugas NP,National Park,1917,
Southeast  Region,Dry Tortugas NP,National Park,1918,
Southeast  Region,Dry Tortugas NP,National Park,1919,
Southeast  Region,Dry Tortugas NP,National Park,1920,
Southeast  Region,Dry Tortugas NP,National Park,1921,
Southeast  Region,Dry Tortugas NP,National Park,1922,
Southeast  Region,Dry Tortugas NP,National Park,1923,
Southeast  Region,Dry Tortugas NP,National Park,1924,
Southeast  Region,Dry Tortugas NP,National Park,1925,
Southeast  Region,Dry Tortugas NP,National Park,1926,
Southeast  Region,Dry Tortugas NP,National Park,1927,
Southeast  Region,Dry Tortugas NP,National Park,1928,
Southeast  Region,Dry Tortugas NP,National Park,1929,
Southeast  Region,Dry Tortugas NP,National Park,1930,
Southeast  Region,Dry Tortugas NP,National Park,1931,
Southeast  Region,Dry Tortugas NP,National Park,1932,
Southeast  Region,Dry Tortugas NP,National Park,1933,
Southeast  Region,Dry Tortugas NP,National Park,1934,
Southeast  Region,Dry Tortugas NP,National Park,1935,
Southeast  Region,Dry Tortugas NP,National Park,1936,
Southeast  Region,Dry Tortugas NP,National Park,1937,706
Southeast  Region,Dry Tortugas NP,National Park,1938,1130
Southeast  Region,Dry Tortugas NP,National Park,1939,1500
Southeast  Region,Dry Tortugas NP,National Park,1940,1141
Southeast  Region,Dry Tortugas NP,National Park,1941,757
Southeast  Region,Dry Tortugas NP,National Park,1942,0
Southeast  Region,Dry Tortugas NP,National Park,1943,0
Southeast  Region,Dry Tortugas NP,National Park,1944,0
Southeast  Region,Dry Tortugas NP,National Park,1945,2154
Southeast  Region,Dry Tortugas NP,National Park,1946,8787
Southeast  Region,Dry Tortugas NP,National Park,1947,6685
Southeast  Region,Dry Tortugas NP,National Park,1948,5968
Southeast  Region,Dry Tortugas NP,National Park,1949,7355
Southeast  Region,Dry Tortugas NP,National Park,1950,7025
Southeast  Region,Dry Tortugas NP,National Park,1951,5405
Southeast  Region,Dry Tortugas NP,National Park,1952,4376
Southeast  Region,Dry Tortugas NP,National Park,1953,6708
Southeast  Region,Dry Tortugas NP,National Park,1954,6200
Southeast  Region,Dry Tortugas NP,National Park,1955,4300
Southeast  Region,Dry Tortugas NP,National Park,1956,5000
Southeast  Region,Dry Tortugas NP,National Park,1957,3600
Southeast  Region,Dry Tortugas NP,National Park,1958,4200
Southeast  Region,Dry Tortugas NP,National Park,1959,4400
Southeast  Region,Dry Tortugas NP,National Park,1960,8900
Southeast  Region,Dry Tortugas NP,National Park,1961,14400
Southeast  Region,Dry Tortugas NP,National Park,1962,7700
Southeast  Region,Dry Tortugas NP,National Park,1963,26200
Southeast  Region,Dry Tortugas NP,National Park,1964,43200
Southeast  Region,Dry Tortugas NP,National Park,1965,32200
Southeast  Region,Dry Tortugas NP,National Park,1966,35300
Southeast  Region,Dry Tortugas NP,National Park,1967,22100
Southeast  Region,Dry Tortugas NP,National Park,1968,9000
Southeast  Region,Dry Tortugas NP,National Park,1969,6900
Southeast  Region,Dry Tortugas NP,National Park,1970,12900
Southeast  Region,Dry Tortugas NP,National Park,1971,4000
Southeast  Region,Dry Tortugas NP,National Park,1972,5066
Southeast  Region,Dry Tortugas NP,National Park,1973,6100
Southeast  Region,Dry Tortugas NP,National Park,1974,5100
Southeast  Region,Dry Tortugas NP,National Park,1975,9700
Southeast  Region,Dry Tortugas NP,National Park,1976,8900
Southeast  Region,Dry Tortugas NP,National Park,1977,11600
Southeast  Region,Dry Tortugas NP,National Park,1978,10361
Southeast  Region,Dry Tortugas NP,National Park,1979,9076
Southeast  Region,Dry Tortugas NP,National Park,1980,8644
Southeast  Region,Dry Tortugas NP,National Park,1981,10150
Southeast  Region,Dry Tortugas NP,National Park,1982,10700
Southeast  Region,Dry Tortugas NP,National Park,1983,11004
Southeast  Region,Dry Tortugas NP,National Park,1984,11900
Southeast  Region,Dry Tortugas NP,National Park,1985,13213
Southeast  Region,Dry Tortugas NP,National Park,1986,15379
Southeast  Region,Dry Tortugas NP,National Park,1987,16315
Southeast  Region,Dry Tortugas NP,National Park,1988,16937
Southeast  Region,Dry Tortugas NP,National Park,1989,19441
Southeast  Region,Dry Tortugas NP,National Park,1990,19402
Southeast  Region,Dry Tortugas NP,National Park,1991,18231
Southeast  Region,Dry Tortugas NP,National Park,1992,21581
Southeast  Region,Dry Tortugas NP,National Park,1993,24020
Southeast  Region,Dry Tortugas NP,National Park,1994,16736
Southeast  Region,Dry Tortugas NP,National Park,1995,32870
Southeast  Region,Dry Tortugas NP,National Park,1996,35127
Southeast  Region,Dry Tortugas NP,National Park,1997,47224
Southeast  Region,Dry Tortugas NP,National Park,1998,60136
Southeast  Region,Dry Tortugas NP,National Park,1999,74186
Southeast  Region,Dry Tortugas NP,National Park,2000,83704
Southeast  Region,Dry Tortugas NP,National Park,2001,79186
Southeast  Region,Dry Tortugas NP,National Park,2002,79582
Southeast  Region,Dry Tortugas NP,National Park,2003,74741
Southeast  Region,Dry Tortugas NP,National Park,2004,67917
Southeast  Region,Dry Tortugas NP,National Park,2005,61765
Southeast  Region,Dry Tortugas NP,National Park,2006,64122
Southeast  Region,Dry Tortugas NP,National Park,2007,60895
Southeast  Region,Dry Tortugas NP,National Park,2008,63947
Southeast  Region,Dry Tortugas NP,National Park,2009,52011
Southeast  Region,Dry Tortugas NP,National Park,2010,53890
Southeast  Region,Dry Tortugas NP,National Park,2011,75171
Southeast  Region,Dry Tortugas NP,National Park,2012,60550
Southeast  Region,Dry Tortugas NP,National Park,2013,58401
Southeast  Region,Dry Tortugas NP,National Park,2014,64865
Southeast  Region,Dry Tortugas NP,National Park,2015,70862
Southeast  Region,Dry Tortugas NP,National Park,2016,73661
Southeast  Region,Dry Tortugas NP,National Park,2017,54281
Southeast  Region,Dry Tortugas NP,National Park,2018,56810
Southeast  Region,Dry Tortugas NP,National Park,2019,79200
Southeast  Region,Dry Tortugas NP,National Park,2020,48543
Southeast  Region,Everglades NP,National Park,1904,
Southeast  Region,Everglades NP,National Park,1905,
Southeast  Region,Everglades NP,National Park,1906,
Southeast  Region,Everglades NP,National Park,1907,
Southeast  Region,Everglades NP,National Park,1908,
